url,titulo,body,source,seccion
http://laestrella.com.pa/deportes/mas-deportes/chiriqui-gano-serie-fogueo/23758206,Chiriquí ganó serie de fogueo,"PANAMÁ. Un promedio colectivo de bateo, de. 357, le dio a Chiriquí el primer lugar del cuadrangular amistoso entre preselecciones de béisbol juvenil, celebrado en esa provincia, donde participaron Veraguas, Panamá Metro y Bocas del Toro. Los chiricanos, capitalinos y bocatoreños terminaron empatados con marca de dos victoria y una derrota, por lo que se fueron al averaje ofensivo en la serie para elegir al ganador.",laestrella.com.pa,deportes
http://laestrella.com.pa/deportes/torres-ante-whitecaps/23495609,Torres ante los Whitecaps FC,@futbolmls‘El panameño @gaby_torres_10 podría debutar este fin de semana con @ColoradoRapids’.El delantero Gabriel Torres cerca de debutar con su nuevo club que se mide al Vancouver Whitecaps FC.,laestrella.com.pa,deportes
http://laestrella.com.pa/deportes/real-madrid-pasea-semifinales-nueva-goleada-ante-apoel/23524999,Real Madrid se pasea a semifinales con nueva goleada ante el Apoel,"El Real Madrid, en un partido sin apenas historia por la gran diferencia entre ambos rivales, selló su billete a las semifinales de la Liga de Campeones con un nuevo triunfo sobre el Apoel Nicosia (5-2), una semana después de haber ganado en Chipre por 3-0. El siguiente adversario, el Bayern de Múnich alemán (17 y 25 de abril), que eliminó el martes al Marsella francés, se presenta mucho más duro, aunque los españoles podrán jugar en la vuelta en su estadio, el Santiago Bernabeu, para saber si vuelven a Múnich, que tendrá lugar el 19 de mayo en la final. Con más aire de entrenamiento que de un partido decisivo de la 'Champions', los tantos del Real Madrid fueron cayendo gracias al portugués Cristiano Ronaldo (26, 75), el brasileño Kaká (36), José María Callejón (80) y el argentino Ángel de María (84). El Apoel salvó el honor con dos tantos sudamericanos, del brasileño Gustavo Manduca (67) y de penal gracias al argentino Esteban Solari (82), hermano del ex jugador del Real Madrid Santiago Solari. El Real Madrid, que había sido el más afortunado en el sorteo de los cuartos, dio descanso a varios jugadores importantes (Karim Benzema, Xabi Alonso, Mesut Özil), reservando fuerzas para la Liga, donde continúa líder, con seis puntos de ventaja sobre el Barcelona. En su historial frente a equipos chipriotas, los 'merengues' acumulan ya seis victorias en seis encuentros y además igualan la mejor racha de partidos seguidos marcando, con 41, un logro que anteriormente el club sólo había conseguido en 1952 y 1989. El dominio de los locales fue abrumador y sólo la mala fortuna y el acierto puntual del portero español de los chipriotas, Urko Pardo, formado en las categorías inferiores del Barcelona, pudieron evitar una goleada todavía más contundente. Cristiano Ronaldo fue desde el principio el dueño y señor del juego ofensivo blanco. Primero lo intento con un fuerte disparo en el 4, luego con un remate de cabeza en el 24 y finalmente consiguió el primer gol en el 26, gracias a un centro con rosca de su compañero brasileño Marcelo, al que no llegó el 'Pipita' Higuaín, pero sí CR7, que no perdonó. Kaká también reivindicó su estatus de 'galáctico' y suyo fue el segundo, con un impresionante disparo que se coló por la escuadra en el 36, poco antes de que el Balón de Oro de 2007 pudiera conseguir el segundo casi seguido, enviando el balón al palo (41). El Apoel aprovechó la relajación de los locales para avisar con un tiro desviado en el 54 del brasileño Gustavo Manduca, que no falló en el 67, aprovechando un fallo defensivo del Real Madrid para controlar y marcar con un tiro con la zurda ajustado al palo. Constantinos Charambides (71) pudo incluso poner el 2-2, pero Cristiano sofocó la rebelión con el 3-1, con un tanto de falta en el 75, consiguiendo su octavo tanto en la actual 'Champions', sólo superado por los 14 del argentino Leo Messi (Barcelona) y los 11 del alemán Mario Gómez (Bayern Múnich). José María Callejón (80), con un zurdazo, puso el cuarto y el argentino Solari redujo a 4-2 transformando un penal (82), antes de que otro jugador argentino, el 'Fideo' Di María (84) sellara el 5-2 definitivo con una vaselina. El Apoel, revelación del torneo al dejar fuera en la fase de grupos al Oporto portugués y en octavos al Lyon francés, puso fin a la temporada europea más gloriosa de su historia. El encuentro en el Bernabeu, sin apenas tensión competitiva por lo encarrilada que estaba la eliminatoria, sirvió eso sí para que la hinchada y el club homenajearan a dos viejas glorias, José María Zárraga, fallecido el martes a los 81 años, y a Juan Gómez 'Juanito', del que se cumplió el lunes el vigésimo aniversario de su muerte en accidente de tráfico.",laestrella.com.pa,deportes
http://laestrella.com.pa/economia/turismo-inyecta-1915-millones/23520505,"Turismo inyecta $1,915 millones","PANAMÁ. La industria turística en Panamá celebra los resultados del 2011. El año pasado se obtuvieron 239 millones de dólares más que en el 2010, al totalizar 1,915 millones de dólares, según datos de la Autoridad de Turismo de Panamá (ATP). Estas cifras son consecuencias del agresivo plan de promoción e inversiones que se han realizado en los últimos años por parte del sector público y privado. La inversión hotelera en constante ascenso, la participación en ferias internacionales y la realización de un mayor número de eventos artísticos y corporativos, convierten a Panamá en un destino deseado por cualquier viajero. AVANCE EN 12 MESES El flujo de visitantes en general registró un ingreso de 2 millones 4 mil 15 visitas de enero a diciembre de 2011, siendo un incremento del 16.1% con respecto al 2010, superando los 1,725,956 visitantes de ese año. El tiempo promedio de estadía de un visitante en Panamá es de 8 días y por estadía está gastando aproximadamente 956 dólares, diariamente unos 119 dólares, estima la ATP. La Organización Mundial del Turismo (OMT) señaló que las llegadas de turistas internacionales crecieron un 4.4 % en 2011 hasta alcanzar un total de 980 millones de personas. ‘El turismo internacional batió nuevos récords en 2011 a pesar de las difíciles condiciones’, dijo Taleb Rifai, secretario general de la OMT. COMPORTAMIENTO Los indicadores de Panamá han ido mejorando en los últimos años, en el 2010 la Secretaría de Integración Turística Centroamericana (SITCA), reportó que el país presenta el segundo con mayor gasto turístico con 109 dólares en ese momento. Mientras que fue el tercero con la mayor cantidad de noches, al promediar 9 días de estadía, seguido de Costa Rica, y en primer lugar Honduras. CONTINUIDAD Los buenos reportes del 2011 pueden ser superados mucho más en el 2012. Para la celebración del pasado carnaval de Panamá, la ATP invitó a unos 20 medios de comunicación procedentes de Holanda, España y Alemania que captaron la realización de las fiestas de la ciudad y el interior del país. ‘Esto es para que vean las fiestas de Panamá y además de conocer el destino, vean los diferentes productos y luego saquen todas esas publicaciones y continuar proyectando el país’. Entre los medios invitados se encontraban Televisión Española.",laestrella.com.pa,economia
http://impresa.prensa.com/economia/Femsa-adquiere-cadena-Big-John_0_4501049896.html,Femsa adquiere cadena Big John,"La embotelladora y minorista mexicana Femsa informó ayer que adquirió la cadena de tiendas de conveniencia chilena Big John, con lo que amplía su presencia en el país sudamericano, sin revelar detalles financieros de la operación. Femsa, que opera al mayor embotellador de Coca-Cola en el mundo KOF, a la cadena minorista Oxxo y tiene una participación minoritaria en la cervecera holandesa Heineken, agregó que Big John cuenta con 49 unidades en la zona metropolitana de Santiago, Chile. La firma mexicana, que anunció recientemente que junto con The Coca-Cola Co. compró el negocio de alimentos líquidos de soya del gigante anglo-holandés Unilever en $575 millones, adquirió en 2015 una participación mayoritaria en la chilena Socofar, que opera las farmacias Cruz Verde. La correduría del banco local Banamex dijo en un reporte que el valor de la operación sería de unos $45 millones.",prensa.com,economia
http://laestrella.com.pa/economia/wall-street-cierra-jornada-nuevamente-numeros-positivos/23888181,"Wall Street cierra su jornada, nuevamente, con números positivos","Wall Street cerró, ayer, en fuerte alza por segundo día consecutivo en medio del optimismo por los datos sobre crecimiento de Estados Unidos y el rebote de las bolsas de Europa y China.El Dow Jones Industrial Average ganó 2.27%, a 16,654.77 puntos y el Nasdaq, subió 2.45% a 4,812.71 puntos, según los datos definitivos.El índice S&P 500 subió 2.43% a 1,987.66 puntos.El mercado, que ha recuperado sus pérdidas del lunes y martes, sigue en fase de rebote tras la excesiva corrección de las sesiones de los días 18 al 25 de agosto, dijo David Levy, de Kenjol Capital.Wall Street sacó partido de la búsqueda de buenos negocios tras conocerse que el crecimiento de Estados Unidos en el segundo trimestre fue de 3.7%; una tasa más alta de lo previsto.‘Vimos muchas diferencias importantes tanto en un mismo día como de un día para el otro', observó Levy, quien estimó que eso muestra que el mercado aún busca decidir si ‘la próxima tendencia será al alza o si volveremos a la baja'.El mercado intenta encontrar una tendencia en un contexto ‘cargado de emociones', comentó Patrick O'Hare de la firma Briefing.La volatilidad está favorecida porque nada ha cambiado en China más que el descalabro bursátil de comienzos de semana atribuido al enlentecimiento de su economía, según Levy.Por otro lado, ‘la incertidumbre sobre las intenciones de la Reserva Federal estadounidense agrega volatilidad' y deja a los inversores intentando adivinar si subirán o no las tasas de interés en setiembre o más adelante, dijo.==========‘El mercado se estabiliza, tuvimos una o dos semanas difíciles',ART HOGANMIEMBRO DE WUNDERLICH SECURITIES",laestrella.com.pa,economia
http://impresa.prensa.com/deportes/Alex-Rodriguez-dice-jugara-campana_0_4552794802.html,Alex Rodríguez dice que no jugará en esta campaña,"MLB. Alex Rodríguez no volverá a jugar esta temporada. El tres veces Jugador Más Valioso fue dado de baja el sábado por los Yankees de Nueva York, que aún le deben 27 millones de dólares de su contrato, hasta 2017. Cualquier equipo podría contratar a Rodríguez por una porción prorrateada del salario mínimo de las mayores, 507 mil 500 dólares, y los Marlins de Miami indicaron el domingo que analizaban la opción. Pero el portavoz de Rodríguez, Ron Berkowitz, emitió ayer una declaración que le bajó el pulgar a esa posibilidad. “Quiero acabar con esos rumores de que Alex podría jugar con otro equipo esta campaña”, dijo Berkowitz. “No va a suceder”.",prensa.com,deportes
http://laestrella.com.pa/deportes/manny-marquez-faja-especial/23554516,Manny y Márquez por una faja especial de OMB,"El ganador del combate entre Manny Pacquiao y Juan Manuel Márquez a efectuarse el próximo 8 de diciembre, se llevará la correa especial ‘Campeón de la Década’, declaró la OMB. ‘Es un reconocimiento que la OMB quiere hacer a dos de sus grandes campeones, Manny Pacquiao y Juan Manuel Márquez, dos futuros miembros del Salón de la Fama’, dijo Francisco ‘Paco’ Valcárcel, presidente de la OMB.",laestrella.com.pa,deportes
http://www.prensa.com/deportes/Broncos-Manning-regrese-proxima-temporada_0_4144835586.html,Broncos esperan que Manning regrese para la próxima temporada ,"Los Broncos de Denver ya están trabajando para la próxima temporada y lo hacen como si estuvieran seguros de que su mariscal de campo Peyton Manning seguirá jugando para ellos. El nuevo entrenador en jefe del equipo, Gary Kubiak, declaró que los Broncos están en funciones como si Manning fuera a continuar dentro del equipo en la próxima campaña de la NFL. “En lo personal, yo estoy esperando que él regrese con nosotros”, declaró Kubiak, quien agregó que “el equipo quiere que Manning juegue con nosotros”. “Los Broncos han ganado infinidad de partidos con Manning y obviamente queremos tenerlo de regreso”, señaló el entrenador en jefe de los Broncos. Las declaraciones de Kubiak se dan solo unos días después de que Manning, de 39 años de edad, informara que él se encuentra mental y físicamente preparado para la temporada de 2015.",prensa.com,deportes
http://laestrella.com.pa/deportes/mas-deportes/volvio-mostrar-cobre/23691662,El COP volvió a mostrar el “cobre”,"Cuando el odio, rencor y deseo de venganza se posesionan de las personas, pierden todo el control, y exteriorizan sus verdaderas cualidades. Tanto Miguel Sanchiz, presidente del Comité Olímpico de Panamá, como su vicepresidente y a la vez asalariado director ejecutivo, Fernando Samaniego, despejaron cualquiera duda ante las autoridades gubernamentales, de ser los artífices y cerebros de querer obstaculizar los IX JCA, por carecer de los principios éticos y morales que profesa el olimpismo, y su deseo de venganza contra el Pres. de la ORDECA. Los integrantes del Comité Organizador de los 11 deportes de Panamá para los IX JCA, por aferrarse al capricho de Fernando Samaniego, prefirieron ignorar los Estatutos de la ORDECA, expresamente el Artículo N° 6 que dice: “El Comité Organizador será juramentado por el Pres. de la ORDECA”, en este caso Melitón Sánchez. Ese acto se realizó el viernes 15 de enero 2010, pero debió ser el 30 de Oct. 2009, o sea, hacen 75 días. Hay más, se puso de manifiesto que el Decreto del “CO” estaba listo desde el 30 de Oct. 2009. Pero hay algo mucho más grave, y es la violación del COP del Artículo 8° de los Estatutos de ORDECA, al ausentarse en el acto de juramento. Parte de este artículo dice: “El Comité Olímpico Nacional del país sede, es el responsable en última instancia ante la ORDECA, de la organización de los Juegos y del cumplimiento de todas las disposiciones legales, por lo tanto será el SUPERIOR jerárquico del Comité Organizador a nivel nacional en lo organizativo. El CON tendrá como mínimo ,TRES (3) miembros en el Comité Organizador”. El Comité Olímpico dio un pésimo ejemplo. Miguel Sanchiz no solo ha calificado los IX JCA de chabacanos, y está en una grabación; pues, en el sitio web del COP, declaró el 13 de enero 2010: “Veo difícil realizar once deportes de competencias y dos de exhibiciones en Panamá debido a que hay muy poco tiempo para organizar y aún no se ha definido”. Por ese odio y quizás temor del Pres. del COP a Melitón Sánchez, jamás se ha presentado en una reunión de ORDECA.Tampoco asistió a la celebrada con el ministro de la Presidencia, Jimmy Papadimitriu, en su despacho. Prefiere cobijarse tras Fernando Samaniego, que carece de principios éticos. En la reunión en la presidencia con miembros del “CO” y de ORDECA. Samaniego exteriorizó su apatía hacia los IX JCA. Dijo que estaba pensando en hacer los XVII JB en el 2013. Si el Pres. Martinelli hubiese seguido mi consejo del 23 de marzo 2009, de nombrar un asesor deportivo independiente y versado en materia deportiva para decirle la verdad actualizada, no hubiese sido sino hasta en la reunión con el ministro de la Presidencia, Jimmy Papadimitriu que salió a flote las medias verdades del COP y “CO”. El juramento del Comité Organizador se hubiese dado ante la ORDECA a tiempo, o sea, el 30 de Oct. 2009 como fue aprobado el 26 de septiembre 2009. Lo mismo que el pago de la responsabilidad económica como se acordó. Ahora el COP está “llorando de que hay muy poco tiempo”. Es cierto, porque desde el 26 de Sep. 2009, aupado por el Pres. Sanchiz, Samaniego, el asesor Villalaz, Ademir, etc. se dedicaron a tratar de destronar a Melitón. El Salvador y Guatemala adquirieron el compromiso en la misma fecha, y se dedicaron a trabajar, y no hay lágrimas de sus dirigentes, ni tratan de culpar a la ORDECA por su falta de ética y capacidad organizativa. Informan que en la reunión en la Presidencia, el Pres. del “CO”, Prof. Cabrera dijo: “Dar 52 mil a la ORDECA, era tirar la plata a un túnel o en un fondo oscuro”. El Sec. Gen.,Rolando Marcos-Hermoso, rechazó esto y exigió respeto a ORDECA.",laestrella.com.pa,deportes
http://laestrella.com.pa/economia/escogen-colon-2000-como-mejor-puerto/23563770,Escogen a Colón 2000 como el mejor puerto,"PANAMÁ. Los puertos panameños continúan logrando reconocimientos a nivel mundial. El puerto de cruceros Colón 2000 fue escogido por los pasajeros de Royal Caribbean como el mejor puerto en atención a nivel mundial. Colón 2000 estuvo nominado, junto al Southampton de Inglaterra y el Fort Lauderdal de Florida, saliendo favorecido por la encuesta de aceptación por parte de los viajeros. ‘Este reconocimiento es producto del trabajo conjunto de la línea de crucero y los colaboradores del puerto para impulsar el home port’, manifestó Augusto Terracina, gerente de Aventuras 2000. Para Ernesto Orillac, asesor legal de la Autoridad de Turismo de Panamá, esta evaluación resalta la calidad de la mano de obra local que ‘es 100% colonense’. Debido a esto, el Gobierno está pensando en construir otro puerto, en el Pacífico, ‘queremos crear una ruta más, ya que vemos que el Caribe está bastante consolidado’. Según Orillac, con la nueva ruta el país sería el encargado de organizar la vía a través de las costas de Centroamérica y el Pacífico. ‘Aunque la administración de Colón 2000 se encuentra en constante expansión, podríamos invertir cerca de $200 millones en la construcción del nuevo puerto en el Pacífico’, señaló el representante de la ATP. Al respecto, Terracina dijo que la industria de cruceros ‘se encuentra en desarrollo en Panamá debido a que es un excelente producto y en el Pacífico se lograrían cruceros durante todo el año, no solo por temporadas limitadas’. El empresario recordó que cerca del 80% de los pasajeros de cruceros es de nacionalidad estadounidense, quienes tienen principal interés en conocer el Canal de Panamá. DEMANDA Mónica Alessi, directora de Viajes Anita, mencionó que los paquetes de cruceros tienen gran demanda en Panamá. De acuerdo con Alessi, con la salida de los cruceros desde Colón las reservaciones deben realizarse con aproximadamente un año de anticipación. ‘Hay un boom a nivel mundial, principalmente de Sur y Centroamérica, ya que para tomar el barco los pasajeros no requieren visa en Panamá, mientras que en otros puertos sí; la demanda es increíble’, afirmó.",laestrella.com.pa,economia
http://impresa.prensa.com/economia/Reportan-problemas-modelos-Samsung_0_4565543500.html,Reportan problemas con modelos de Samsung,"La recuperación en el negocio de aparatos móviles de Samsung Electronics sufrió un revés, después de que reportes de unas baterías que explotaron obligaron a la firma a retrasar la distribución de los teléfonos Galaxy 7 y restaron $7,000 millones a su valor de mercado. Los inversores llevaron las acciones de la compañía a mínimos en dos semanas después de que Samsung dijo a Reuters que los envíos fueron retrasados por pruebas en el control de calidad, y que detuvo los envíos para los tres principales operadores de telefonía de Corea del Sur. Los fallos con el nuevo dispositivo de alta gama podrían asestar un duro golpe al gigante surcoreano, que contaba con el Galaxy Note 7 para mantener su fuerte ritmo de ganancias frente a los nuevos iPhones de Apple, que serían presentados la próxima semana. Samsung no comentó sobre qué problema está tratando de solucionar o si otros mercados estaban afectados además de Corea del Sur.",prensa.com,economia
http://laestrella.com.pa/economia/crece-inflacion/23505322,FAO: crece Inflación,"Los precios de los alimentos en la región presentaron una inflación de 0.6% en septiembre,cifra similar a la de agosto y al promedio de 2013, señaló ayer la FAO.Según el Informe Mensual de Precios, 14 de los 18 países monitoreados por la FAO reportaron tasas mensuales de inflación menores a 0.5%, mientras que la inflación mensual general de la región subió de 0.5% en agosto a 0.7% en septiembre.En América Central, México y el Caribe se dieron movimientos moderados en las tasas mensuales de inflación. Con la excepción de Guatemala, las tasas de los alimentos se ubicaron por debajo de los promedios regionales.En Costa Rica, El Salvador, Nicaragua y Panamá, los índices de precios de los alimentos registraron variaciones negativas.Guatemala y Honduras fueron los dos únicos países Centroamericanos que reportaron, en septiembre, tasas de inflación mensual de los alimentos mayores a las de agosto. Guatemala registró el mayor repunte al pasar de una tasa 0.1% en agosto a 0.6% en septiembre.",laestrella.com.pa,economia
http://laestrella.com.pa/economia/morgan-stanley-registra-mayor-beneficio/23859924,Morgan Stanley registra su mayor beneficio,"El beneficio del banco de inversiones estadounidense Morgan Stanley creció más de 59% en el primer trimestre, gracias a la buena salud del corretaje que le permitió registrar su mejor desempeño trimestral desde la crisis de 2007.El banco neoyorquino registró un beneficio neto de $2,400 millones en los tres primeros meses del año, una fuerte alza de 59.3% respecto del mismo periodo del año pasado, según un comunicado publicado el lunes, lo que le permite pisarle los talones a su eterno rival Goldman Sachs ($2,840 millones ).El volumen de negocios trimestral estuvo también por encima de las expectativas y alcanzó los $9,900 millones, un aumento del 10,12% interanual, frente a 9,170 millones pronosticados.‘Es nuestro mejor trimestre en años, con una mejora de los resultados en todos los segmentos de actividades de la firma', celebró el presidente James Gorman, que tomó las riendas del banco en septiembre de 2009 cuando éste enfrentaba un éxodo de clientes.Para volverlo menos vulnerable a una nueva crisis, Morgan optó por reorientar el banco al asesoramiento de los sectores más adinerados y limitar su dependencia de actividades especulativas, lo que era visto con cierto escepticismo por los observadores.Pero seis años después esta apuesta parece dar frutos, ya que Morgan Stanley registró su mejor trimestre desde 2007, tanto en ingresos como en beneficios. La actividad de gestión de activos registró un alza de 6.23% de sus ingresos, a $3,830 millones.El banco, al igual que Goldman Sachs y JPMorgan Chase, se destacó sobre todo en las actividades de mercado en el primer trimestre.La división de títulos institucionales, que incluye fundamentalmente el corretaje, fue la que reportó más dinero. A nivel minorista, los ingresos por el corretaje de acciones saltaron 35.3% en un año.",laestrella.com.pa,economia
http://laestrella.com.pa/economia/aumento-juegos-azar/23583459,En aumento juegos de azar,"PANAMÁ. El auge de las apuestas en los juegos de suerte y azar en Panamá sigue en aumento. Las actividades de esparcimiento vinculadas a los casinos, salas de juegos, máquinas tragamonedas, salas de apuestas en eventos deportivos, lotería y el hipódromo crecieron 15.6% al primer semestre de 2011, al compararle con igual periodo del año pasado. En conjunto, en todos estos juegos de suerte y azar se gastaron 719 millones de dólares a junio de este año, según cifras de la Contraloría General de la República. Ver recuadro: Juegos de azar al primer semestre La mayor concentración de las apuestas se genera en las máquinas tragamonedas, las mesas de juego y salas de apuestas, con un 70% del total; y las restantes se llevan el 30%. RECAUDACIÓN Otro indicador que demuestra el auge de las apuestas es la recaudación de la Junta de Control de Juegos (JCJ), a cargo del Ministerio de Economía y Finanzas. Los datos oficiales revelan que la recaudación fiscal por el negocio de las apuestas en juegos de suerte y azar, entre otros a junio fue de 28.8 millones de dólares, lo que representó un incremento de 25 millones de dólares al compararle con igual periodo del año anterior. El año pasado, la JCJ reportó el ingreso en impuestos de negocios de apuestas, suerte y azar por el orden de 3.8 millones de dólares. Entre las actividades de esparcimiento más gustadas en Panamá se encuentran las máquinas tragamonedas. Según la Contraloría General de la República, las máquinas tragamonedas tipo ‘A’ generaron 552,790 millones de dólares PUNTOS DE VISTAS Para el empresario Antonio Alfaro, presidente de la Asociación de Administradores de Juegos de Azar, el incremento en la recaudación de la JCC se debe al otorgamiento de concesiones de máquinas tragamonedas y salas de juegos de parte del gobierno cerca de áreas residenciales, tanto en la provincia de Panamá como en el interior del país. Alfaro explicó que la proliferación de concesiones se viene dando desde el 2010, pues ahora hasta las abarroterías pueden tener una máquina de estas, lo que es contraproducente para las familias. En tanto, Rolando Gordón, decano electo de la Facultad de Economía de la Universidad de Panamá, sostiene que la afluencia de turistas en el país ha hecho que el gobierno incentive aún más la actividad; sin embargo, recomienda que se tenga mayor cuidado con el otorgamiento de nuevos permisos, pues los mismos cada vez están más cerca de la clase obrera. Aunque las recaudaciones producto del negocio de las apuestas en juegos de suerte y azar son importantes para el Estado, Giovani Fletcher, del Instituto Panameño de Derecho del Consumidor; y Pedro Acosta Insturaín, de la Unión Nacional de Consumidores y Usuarios de la República de Panamá (Uncurepa), coincidieron en afirmar que los juegos de azar y suerte, pese a que son legales, provocan daños irreversibles a la sociedad. Según ambos defensores de los consumidores, el incremento en las recaudaciones puede deberse a que los panameños buscan refugio en los juegos de azar para adquirir mayores recursos que les permitan hacer frente a los incrementos de muchos productos en el país. El creciente número de turistas que llega a Panamá también podría considerarse como uno de los factores que está impulsando las crecientes recaudaciones en el sec tor de los juegos de azar, suerte y actividades de apuestas.",laestrella.com.pa,economia
http://laestrella.com.pa/deportes/mundial-20-inicia-entre-protestas/23488410,Mundial sub-20 inicia entre protestas,"TURQUÍA. Cañones de agua y gases lacrimógenos en protestas contra el gobierno son una nueva postal de Turquía, un país salpicado por históricas civilizaciones y que desde el viernes albergará el Mundial Sub-20 de fútbol en el que Colombia, España y Francia asoman entre los favoritos.Los 24 participantes tienen el camino bastante allanado por la ausencia de Argentina y Brasil, los máximos campeones de la categoría con siete y cinco títulos cada uno.Brasil fue el último campeón y que al igual que los argentinos se quedó afuera en las eliminatorias sudamericanas.El torneo se jugará en siete ciudades turcas, entre ellas Estambul, que junto con la capital Ankara es un centro neurálgico de una oleada de protestas contra el gobierno, con al menos cuatro manifestantes y un policía muertos y unas 7,800 personas lesionadas.En Ankara no habrá actividad mundialista.Salvo un partido en Kayseri, los equipos de España, Ghana, Estados Unidos y Francia se medirán por el Grupo A en Estambul, donde estallaron las protestas el 31 de mayo cuando un grupo de ecologistas intentó evitar la destrucción de un parque adyacente a la plaza principal de Estambul, Taksim, en el marco de un cuestionado proyecto urbanístico.",laestrella.com.pa,deportes
http://laestrella.com.pa/economia/rousseff-admite-crisis-economia-brasilena-seguira-2016/23887632,Rousseff admite que crisis de la economía brasileña seguirá en 2016,"La presidenta de Brasil, Dilma Rousseff, admitió hoy que la crisis en que se ha sumergido la economía del país se mantendrá en 2016 y lo atribuyó a las turbulencias globales, de las cuales dijo que se desconoce cómo podrán evolucionar.""Espero una situación mejor"" para el año próximo, pero ""no hay cómo garantizar que la situación será maravillosa, porque no será así"", dijo la mandataria, quien reconoció que Brasil ""va a seguir teniendo muchas dificultades"".Según Rousseff, aún ""no se sabe cuál será la repercusión de todo lo que está ocurriendo en la economía internacional"" y, en especial, de las turbulencias que afectan a China, que se ha convertido en el principal destino de las exportaciones brasileñas.En una entrevista con radios del estado de Sao Paulo, Rousseff indicó que la economía brasileña, que está al borde de una recesión y que este año cerrará con una contracción de al menos un 1,5 %, de acuerdo con datos oficiales, ""requerirá mucho cuidado"" en 2016.Sin embargo, se manifestó esperanzada en que el plan de ajuste fiscal que ha adoptado su Gobierno, que incluye un fuerte recorte del gasto público y un aumento de la recaudación tributaria, ayudará a minimizar el impacto externo en la economía nacional. ""Las medidas comenzaron a ser implantadas y no tenemos cómo estar peor en el futuro"", aseguró la mandataria, quien sostuvo que, pese a la prolongación de la crisis en la economía de Brasil, ""tampoco será la dificultad extrema que muchos pronostican"".Según analistas del mercado financiero, la economía brasileña se encogerá este año casi un 2 % y esa tendencia se mantendrá en 2016, para cuando se prevé que se contraiga otro 0,24 %, en un escenario de fuerte presión inflacionaria y aumento del desempleo. Rousseff criticó el ""pesimismo"" que los mercados tienen respecto al futuro del país, aunque dijo ""comprender"" la insatisfacción de la sociedad, pues ""las personas siempre quieren que todo sea resuelto inmediatamente"".No obstante, apuntó que ""cuando uno tiene dificultades, las tiene que enfrentar y solo el tiempo ayuda a superarlas"". La delicada situación económica y el impacto de un escándalo de corrupción en la estatal Petrobras, en el que está implicado medio centenar de políticos, en su mayoría de la base oficialista, han arañado la imagen de Rousseff, quien fue reelegida el año pasado pero cuya tasa de aprobación ha caído a mínimos históricos del 8 %.Como consecuencia de ese clima económico y político, la oposición ha convocado a multitudinarias protestas, como las que el pasado 16 de agosto llevaron a la calle a casi un millón de personas que exigieron la renuncia o destitución de la mandataria.",laestrella.com.pa,economia
